"gutenberg_id","text"
161,"[Illustration]"
161,""
161,""
161,""
161,""
161,"Sense and Sensibility"
161,""
161,"by Jane Austen"
161,""
161,"(1811)"
161,""
161,""
161,"Contents"
161,""
161," CHAPTER I"
161," CHAPTER II"
161," CHAPTER III"
161," CHAPTER IV"
161," CHAPTER V"
161," CHAPTER VI"
161," CHAPTER VII"
161," CHAPTER VIII"
161," CHAPTER IX"
161," CHAPTER X"
161," CHAPTER XI"
161," CHAPTER XII"
161," CHAPTER XIII"
161," CHAPTER XIV"
161," CHAPTER XV"
161," CHAPTER XVI"
161," CHAPTER XVII"
161," CHAPTER XVIII"
161," CHAPTER XIX"
161," CHAPTER XX"
161," CHAPTER XXI"
161," CHAPTER XXII"
161," CHAPTER XXIII"
161," CHAPTER XXIV"
161," CHAPTER XXV"
161," CHAPTER XXVI"
161," CHAPTER XXVII"
161," CHAPTER XXVIII"
161," CHAPTER XXIX"
161," CHAPTER XXX"
161," CHAPTER XXXI"
161," CHAPTER XXXII"
161," CHAPTER XXXIII"
161," CHAPTER XXXIV"
161," CHAPTER XXXV"
161," CHAPTER XXXVI"
161," CHAPTER XXXVII"
161," CHAPTER XXXVIII"
161," CHAPTER XXXIX"
161," CHAPTER XL"
161," CHAPTER XLI"
161," CHAPTER XLII"
161," CHAPTER XLIII"
161," CHAPTER XLIV"
161," CHAPTER XLV"
161," CHAPTER XLVI"
161," CHAPTER XLVII"
161," CHAPTER XLVIII"
161," CHAPTER XLIX"
161," CHAPTER L"
161,""
161,""
161,""
161,""
161,"CHAPTER I."
161,""
161,""
161,"The family of Dashwood had long been settled in Sussex. Their estate"
161,"was large, and their residence was at Norland Park, in the centre of"
161,"their property, where, for many generations, they had lived in so"
161,"respectable a manner as to engage the general good opinion of their"
161,"surrounding acquaintance. The late owner of this estate was a single"
161,"man, who lived to a very advanced age, and who for many years of his"
161,"life, had a constant companion and housekeeper in his sister. But her"
161,"death, which happened ten years before his own, produced a great"
161,"alteration in his home; for to supply her loss, he invited and received"
161,"into his house the family of his nephew Mr. Henry Dashwood, the legal"
161,"inheritor of the Norland estate, and the person to whom he intended to"
161,"bequeath it. In the society of his nephew and niece, and their"
161,"children, the old Gentleman’s days were comfortably spent. His"
161,"attachment to them all increased. The constant attention of Mr. and"
161,"Mrs. Henry Dashwood to his wishes, which proceeded not merely from"
161,"interest, but from goodness of heart, gave him every degree of solid"
161,"comfort which his age could receive; and the cheerfulness of the"
161,"children added a relish to his existence."
161,""
161,"By a former marriage, Mr. Henry Dashwood had one son: by his present"
161,"lady, three daughters. The son, a steady respectable young man, was"
161,"amply provided for by the fortune of his mother, which had been large,"
161,"and half of which devolved on him on his coming of age. By his own"
161,"marriage, likewise, which happened soon afterwards, he added to his"
161,"wealth. To him therefore the succession to the Norland estate was not"
161,"so really important as to his sisters; for their fortune, independent"
161,"of what might arise to them from their father’s inheriting that"
161,"property, could be but small. Their mother had nothing, and their"
161,"father only seven thousand pounds in his own disposal; for the"
161,"remaining moiety of his first wife’s fortune was also secured to her"
161,"child, and he had only a life-interest in it."
161,""
161,"The old gentleman died: his will was read, and like almost every other"
161,"will, gave as much disappointment as pleasure. He was neither so"
161,"unjust, nor so ungrateful, as to leave his estate from his nephew;—but"
161,"he left it to him on such terms as destroyed half the value of the"
161,"bequest. Mr. Dashwood had wished for it more for the sake of his wife"
