"gutenberg_id","text"
105,"Persuasion"
105,""
105,""
105,"by Jane Austen"
105,""
105,"(1818)"
105,""
105,""
105,""
105,""
105,"Contents"
105,""
105,""
105," CHAPTER I."
105," CHAPTER II."
105," CHAPTER III."
105," CHAPTER IV."
105," CHAPTER V."
105," CHAPTER VI."
105," CHAPTER VII."
105," CHAPTER VIII."
105," CHAPTER IX."
105," CHAPTER X."
105," CHAPTER XI."
105," CHAPTER XII."
105," CHAPTER XIII."
105," CHAPTER XIV."
105," CHAPTER XV."
105," CHAPTER XVI."
105," CHAPTER XVII."
105," CHAPTER XVIII."
105," CHAPTER XIX."
105," CHAPTER XX."
105," CHAPTER XXI."
105," CHAPTER XXII."
105," CHAPTER XXIII."
105," CHAPTER XXIV."
105,""
105,""
105,""
105,""
105,"CHAPTER I."
105,""
105,""
105,"Sir Walter Elliot, of Kellynch Hall, in Somersetshire, was a man who,"
105,"for his own amusement, never took up any book but the Baronetage; there"
105,"he found occupation for an idle hour, and consolation in a distressed"
105,"one; there his faculties were roused into admiration and respect, by"
105,"contemplating the limited remnant of the earliest patents; there any"
105,"unwelcome sensations, arising from domestic affairs changed naturally"
105,"into pity and contempt as he turned over the almost endless creations"
105,"of the last century; and there, if every other leaf were powerless, he"
105,"could read his own history with an interest which never failed. This"
105,"was the page at which the favourite volume always opened:"
105,""
105,"“ELLIOT OF KELLYNCH HALL."
105,""
105,""
105,"“Walter Elliot, born March 1, 1760, married, July 15, 1784, Elizabeth,"
105,"daughter of James Stevenson, Esq. of South Park, in the county of"
105,"Gloucester, by which lady (who died 1800) he has issue Elizabeth, born"
105,"June 1, 1785; Anne, born August 9, 1787; a still-born son, November 5,"
105,"1789; Mary, born November 20, 1791.”"
105,""
105,"Precisely such had the paragraph originally stood from the printer’s"
105,"hands; but Sir Walter had improved it by adding, for the information of"
105,"himself and his family, these words, after the date of Mary’s"
105,"birth—“Married, December 16, 1810, Charles, son and heir of Charles"
105,"Musgrove, Esq. of Uppercross, in the county of Somerset,” and by"
105,"inserting most accurately the day of the month on which he had lost his"
105,"wife."
105,""
105,"Then followed the history and rise of the ancient and respectable"
105,"family, in the usual terms; how it had been first settled in Cheshire;"
105,"how mentioned in Dugdale, serving the office of high sheriff,"
105,"representing a borough in three successive parliaments, exertions of"
105,"loyalty, and dignity of baronet, in the first year of Charles II, with"
105,"all the Marys and Elizabeths they had married; forming altogether two"
105,"handsome duodecimo pages, and concluding with the arms and"
105,"motto:—“Principal seat, Kellynch Hall, in the county of Somerset,” and"
105,"Sir Walter’s handwriting again in this finale:—"
105,""
105,"“Heir presumptive, William Walter Elliot, Esq., great grandson of the"
105,"second Sir Walter.”"
105,""
105,"Vanity was the beginning and the end of Sir Walter Elliot’s character;"
105,"vanity of person and of situation. He had been remarkably handsome in"
105,"his youth; and, at fifty-four, was still a very fine man. Few women"
105,"could think more of their personal appearance than he did, nor could"
105,"the valet of any new made lord be more delighted with the place he held"
105,"in society. He considered the blessing of beauty as inferior only to"
105,"the blessing of a baronetcy; and the Sir Walter Elliot, who united"
105,"these gifts, was the constant object of his warmest respect and"
105,"devotion."
105,""
105,"His good looks and his rank had one fair claim on his attachment; since"
105,"to them he must have owed a wife of very superior character to any"
105,"thing deserved by his own. Lady Elliot had been an excellent woman,"
105,"sensible and amiable; whose judgement and conduct, if they might be"
105,"pardoned the youthful infatuation which made her Lady Elliot, had never"
105,"required indulgence afterwards. She had humoured, or softened, or"
105,"concealed his failings, and promoted his real respectability for"
105,"seventeen years; and though not the very happiest being in the world"
105,"herself, had found enough in her duties, her friends, and her children,"
105,"to attach her to life, and make it no matter of indifference to her"
105,"when she was called on to quit them. Three girls, the two eldest"
105,"sixteen and fourteen, was an awful legacy for a mother to bequeath, an"
105,"awful charge rather, to confide to the authority and guidance of a"
