"gutenberg_id","text"
456,"The Door in the Wall"
456,""
456,"And Other Stories"
456,""
456,"by H. G. Wells"
456,""
456,""
456,"Contents"
456,""
456," THE DOOR IN THE WALL"
456," THE STAR"
456," A DREAM OF ARMAGEDDON"
456," THE CONE"
456," A MOONLIGHT FABLE"
456," THE DIAMOND MAKER"
456," THE LORD OF THE DYNAMOS"
456," THE COUNTRY OF THE BLIND"
456,""
456,""
456,""
456,""
456,"THE DOOR IN THE WALL"
456,""
456,"I"
456,""
456,"One confidential evening, not three months ago, Lionel Wallace told me"
456,"this story of the Door in the Wall. And at the time I thought that so"
456,"far as he was concerned it was a true story."
456,""
456,"He told it me with such a direct simplicity of conviction that I could"
456,"not do otherwise than believe in him. But in the morning, in my own"
456,"flat, I woke to a different atmosphere, and as I lay in bed and"
456,"recalled the things he had told me, stripped of the glamour of his"
456,"earnest slow voice, denuded of the focussed shaded table light, the"
456,"shadowy atmosphere that wrapped about him and the pleasant bright"
456,"things, the dessert and glasses and napery of the dinner we had shared,"
456,"making them for the time a bright little world quite cut off from"
456,"every-day realities, I saw it all as frankly incredible. “He was"
456,"mystifying!” I said, and then: “How well he did it!. . . . . It isn’t"
456,"quite the thing I should have expected him, of all people, to do well.”"
456,""
456,"Afterwards, as I sat up in bed and sipped my morning tea, I found"
456,"myself trying to account for the flavour of reality that perplexed me"
456,"in his impossible reminiscences, by supposing they did in some way"
456,"suggest, present, convey—I hardly know which word to use—experiences it"
456,"was otherwise impossible to tell."
456,""
456,"Well, I don’t resort to that explanation now. I have got over my"
456,"intervening doubts. I believe now, as I believed at the moment of"
456,"telling, that Wallace did to the very best of his ability strip the"
456,"truth of his secret for me. But whether he himself saw, or only thought"
456,"he saw, whether he himself was the possessor of an inestimable"
456,"privilege, or the victim of a fantastic dream, I cannot pretend to"
456,"guess. Even the facts of his death, which ended my doubts forever,"
456,"throw no light on that. That much the reader must judge for himself."
456,""
456,"I forget now what chance comment or criticism of mine moved so reticent"
456,"a man to confide in me. He was, I think, defending himself against an"
456,"imputation of slackness and unreliability I had made in relation to a"
456,"great public movement in which he had disappointed me. But he plunged"
456,"suddenly. “I have” he said, “a preoccupation—”"
456,""
456,"“I know,” he went on, after a pause that he devoted to the study of his"
456,"cigar ash, “I have been negligent. The fact is—it isn’t a case of"
456,"ghosts or apparitions—but—it’s an odd thing to tell of, Redmond—I am"
456,"haunted. I am haunted by something—that rather takes the light out of"
456,"things, that fills me with longings . . . . .”"
456,""
456,"He paused, checked by that English shyness that so often overcomes us"
456,"when we would speak of moving or grave or beautiful things. “You were"
456,"at Saint Athelstan’s all through,” he said, and for a moment that"
456,"seemed to me quite irrelevant. “Well”—and he paused. Then very"
456,"haltingly at first, but afterwards more easily, he began to tell of the"
456,"thing that was hidden in his life, the haunting memory of a beauty and"
456,"a happiness that filled his heart with insatiable longings that made"
456,"all the interests and spectacle of worldly life seem dull and tedious"
456,"and vain to him."
456,""
456,"Now that I have the clue to it, the thing seems written visibly in his"
456,"face. I have a photograph in which that look of detachment has been"
456,"caught and intensified. It reminds me of what a woman once said of"
456,"him—a woman who had loved him greatly. “Suddenly,” she said, “the"
456,"interest goes out of him. He forgets you. He doesn’t care a rap for"
456,"you—under his very nose . . . . .”"
456,""
456,"Yet the interest was not always out of him, and when he was holding his"
456,"attention to a thing Wallace could contrive to be an extremely"
456,"successful man. His career, indeed, is set with successes. He left me"
456,"behind him long ago; he soared up over my head, and cut a figure in the"
456,"world that I couldn’t cut—anyhow. He was still a year short of forty,"
456,"and they say now that he would have been in office and very probably in"
456,"the new Cabinet if he had lived. At school he always beat me without"
456,"effort—as it were by nature. We were at school together at Saint"
456,"Athelstan’s College in West Kensington for almost all our school time."
456,"He came into the school as my co-equal, but he left far above me, in a"
456,"blaze of scholarships and brilliant performance. Yet I think I made a"
456,"fair average running. And it was at school I heard first of the Door in"
456,"the Wall—that I was to hear of a second time only a month before his"
456,"death."
456,""
456,"To him at least the Door in the Wall was a real door leading through a"
456,"real wall to immortal realities. Of that I am now quite assured."
456,""
456,"And it came into his life early, when he was a little fellow between"
456,"five and six. I remember how, as he sat making his confession to me"
456,"with a slow gravity, he reasoned and reckoned the date of it. “There"
456,"was,” he said, “a crimson Virginia creeper in it—all one bright uniform"
456,"crimson in a clear amber sunshine against a white wall. That came into"
456,"the impression somehow, though I don’t clearly remember how, and there"
456,"were horse-chestnut leaves upon the clean pavement outside the green"
456,"door. They were blotched yellow and green, you know, not brown nor"
456,"dirty, so that they must have been new fallen. I take it that means"
456,"October. I look out for horse-chestnut leaves every year, and I ought"
456,"to know."
456,""
456,"“If I’m right in that, I was about five years and four months old.”"
456,""
456,"He was, he said, rather a precocious little boy—he learned to talk at"
456,"an abnormally early age, and he was so sane and “old-fashioned,” as"
456,"people say, that he was permitted an amount of initiative that most"
456,"children scarcely attain by seven or eight. His mother died when he was"
456,"born, and he was under the less vigilant and authoritative care of a"
456,"nursery governess. His father was a stern, preoccupied lawyer, who gave"
456,"him little attention, and expected great things of him. For all his"
456,"brightness he found life a little grey and dull I think. And one day he"
456,"wandered."
456,""
456,"He could not recall the particular neglect that enabled him to get"
456,"away, nor the course he took among the West Kensington roads. All that"
456,"had faded among the incurable blurs of memory. But the white wall and"
456,"the green door stood out quite distinctly."
456,""
456,"As his memory of that remote childish experience ran, he did at the"
456,"very first sight of that door experience a peculiar emotion, an"
456,"attraction, a desire to get to the door and open it and walk in. And at"
456,"the same time he had the clearest conviction that either it was unwise"
456,"or it was wrong of him—he could not tell which—to yield to this"
456,"attraction. He insisted upon it as a curious thing that he knew from"
456,"the very beginning—unless memory has played him the queerest trick—that"
456,"the door was unfastened, and that he could go in as he chose."
456,""
456,"I seem to see the figure of that little boy, drawn and repelled. And it"
456,"was very clear in his mind, too, though why it should be so was never"
456,"explained, that his father would be very angry if he went through that"
456,"door."
456,""
456,"Wallace described all these moments of hesitation to me with the utmost"
456,"particularity. He went right past the door, and then, with his hands in"
456,"his pockets, and making an infantile attempt to whistle, strolled right"
456,"along beyond the end of the wall. There he recalls a number of mean,"
456,"dirty shops, and particularly that of a plumber and decorator, with a"
456,"dusty disorder of earthenware pipes, sheet lead ball taps, pattern"
456,"books of wall paper, and tins of enamel. He stood pretending to examine"
456,"these things, and coveting, passionately desiring the green door."
456,""
456,"Then, he said, he had a gust of emotion. He made a run for it, lest"
456,"hesitation should grip him again, he went plump with outstretched hand"
456,"through the green door and let it slam behind him. And so, in a trice,"
456,"he came into the garden that has haunted all his life."
456,""
456,"It was very difficult for Wallace to give me his full sense of that"
456,"garden into which he came."
456,""
456,"There was something in the very air of it that exhilarated, that gave"
456,"one a sense of lightness and good happening and well being; there was"
456,"something in the sight of it that made all its colour clean and perfect"
456,"and subtly luminous. In the instant of coming into it one was"
456,"exquisitely glad—as only in rare moments and when one is young and"
456,"joyful one can be glad in this world. And everything was beautiful"
456,"there . . . . ."
456,""
456,"Wallace mused before he went on telling me. “You see,” he said, with"
456,"the doubtful inflection of a man who pauses at incredible things,"
456,"“there were two great panthers there . . . Yes, spotted panthers. And I"
456,"was not afraid. There was a long wide path with marble-edged flower"
456,"borders on either side, and these two huge velvety beasts were playing"
456,"there with a ball. One looked up and came towards me, a little curious"
456,"as it seemed. It came right up to me, rubbed its soft round ear very"
456,"gently against the small hand I held out and purred. It was, I tell"
456,"you, an enchanted garden. I know. And the size? Oh! it stretched far"
456,"and wide, this way and that. I believe there were hills far away."
456,"Heaven knows where West Kensington had suddenly got to. And somehow it"
456,"was just like coming home."
456,""
456,"“You know, in the very moment the door swung to behind me, I forgot the"
456,"road with its fallen chestnut leaves, its cabs and tradesmen’s carts, I"
456,"forgot the sort of gravitational pull back to the discipline and"
456,"obedience of home, I forgot all hesitations and fear, forgot"
456,"discretion, forgot all the intimate realities of this life. I became in"
456,"a moment a very glad and wonder-happy little boy—in another world. It"
456,"was a world with a different quality, a warmer, more penetrating and"
456,"mellower light, with a faint clear gladness in its air, and wisps of"
456,"sun-touched cloud in the blueness of its sky. And before me ran this"
456,"long wide path, invitingly, with weedless beds on either side, rich"
456,"with untended flowers, and these two great panthers. I put my little"
456,"hands fearlessly on their soft fur, and caressed their round ears and"
456,"the sensitive corners under their ears, and played with them, and it"
456,"was as though they welcomed me home. There was a keen sense of"
456,"home-coming in my mind, and when presently a tall, fair girl appeared"
456,"in the pathway and came to meet me, smiling, and said Well?’ to me, and"
456,"lifted me, and kissed me, and put me down, and led me by the hand,"
456,"there was no amazement, but only an impression of delightful rightness,"
456,"of being reminded of happy things that had in some strange way been"
456,"overlooked. There were broad steps, I remember, that came into view"
456,"between spikes of delphinium, and up these we went to a great avenue"
456,"between very old and shady dark trees. All down this avenue, you know,"
456,"between the red chapped stems, were marble seats of honour and"
456,"statuary, and very tame and friendly white doves . . . . ."
456,""
456,"“And along this avenue my girl-friend led me, looking down—I recall the"
456,"pleasant lines, the finely-modelled chin of her sweet kind face—asking"
456,"me questions in a soft, agreeable voice, and telling me things,"
456,"pleasant things I know, though what they were I was never able to"
456,"recall . . . And presently a little Capuchin monkey, very clean, with a"
456,"fur of ruddy brown and kindly hazel eyes, came down a tree to us and"
456,"ran beside me, looking up at me and grinning, and presently leapt to my"
456,"shoulder. So we went on our way in great happiness . . . .”"
456,""
456,"He paused."
456,""
456,"“Go on,” I said."
456,""
456,"“I remember little things. We passed an old man musing among laurels, I"
456,"remember, and a place gay with paroquets, and came through a broad"
456,"shaded colonnade to a spacious cool palace, full of pleasant fountains,"
456,"full of beautiful things, full of the quality and promise of heart’s"
456,"desire. And there were many things and many people, some that still"
456,"seem to stand out clearly and some that are a little vague, but all"
456,"these people were beautiful and kind. In some way—I don’t know how—it"
456,"was conveyed to me that they all were kind to me, glad to have me"
456,"there, and filling me with gladness by their gestures, by the touch of"
456,"their hands, by the welcome and love in their eyes. Yes—”"
456,""
456,"He mused for awhile. “Playmates I found there. That was very much to"
456,"me, because I was a lonely little boy. They played delightful games in"
456,"a grass-covered court where there was a sun-dial set about with"
456,"flowers. And as one played one loved . . . ."
456,""
456,"“But—it’s odd—there’s a gap in my memory. I don’t remember the games we"
456,"played. I never remembered. Afterwards, as a child, I spent long hours"
456,"trying, even with tears, to recall the form of that happiness. I wanted"
456,"to play it all over again—in my nursery—by myself. No! All I remember"
456,"is the happiness and two dear playfellows who were most with me . . . ."
456,"Then presently came a sombre dark woman, with a grave, pale face and"
456,"dreamy eyes, a sombre woman wearing a soft long robe of pale purple,"
456,"who carried a book and beckoned and took me aside with her into a"
456,"gallery above a hall—though my playmates were loth to have me go, and"
456,"ceased their game and stood watching as I was carried away. ‘Come back"
456,"to us!’ they cried. ‘Come back to us soon!’ I looked up at her face,"
456,"but she heeded them not at all. Her face was very gentle and grave. She"
456,"took me to a seat in the gallery, and I stood beside her, ready to look"
456,"at her book as she opened it upon her knee. The pages fell open. She"
456,"pointed, and I looked, marvelling, for in the living pages of that book"
456,"I saw myself; it was a story about myself, and in it were all the"
456,"things that had happened to me since ever I was born . . . ."
456,""
456,"“It was wonderful to me, because the pages of that book were not"
456,"pictures, you understand, but realities.”"
456,""
456,"Wallace paused gravely—looked at me doubtfully."
456,""
456,"“Go on,” I said. “I understand.”"
456,""
456,"“They were realities—yes, they must have been; people moved and things"
456,"came and went in them; my dear mother, whom I had near forgotten; then"
456,"my father, stern and upright, the servants, the nursery, all the"
456,"familiar things of home. Then the front door and the busy streets, with"
456,"traffic to and fro: I looked and marvelled, and looked half doubtfully"
456,"again into the woman’s face and turned the pages over, skipping this"
456,"and that, to see more of this book, and more, and so at last I came to"
456,"myself hovering and hesitating outside the green door in the long white"
456,"wall, and felt again the conflict and the fear."
456,""
456,"“‘And next?’ I cried, and would have turned on, but the cool hand of"
456,"the grave woman delayed me."
456,""
456,"“‘Next?’ I insisted, and struggled gently with her hand, pulling up her"
456,"fingers with all my childish strength, and as she yielded and the page"
456,"came over she bent down upon me like a shadow and kissed my brow."
456,""
456,"“But the page did not show the enchanted garden, nor the panthers, nor"
456,"the girl who had led me by the hand, nor the playfellows who had been"
456,"so loth to let me go. It showed a long grey street in West Kensington,"
456,"on that chill hour of afternoon before the lamps are lit, and I was"
456,"there, a wretched little figure, weeping aloud, for all that I could do"
456,"to restrain myself, and I was weeping because I could not return to my"
456,"dear play-fellows who had called after me, ‘Come back to us! Come back"
456,"to us soon!’ I was there. This was no page in a book, but harsh"
456,"reality; that enchanted place and the restraining hand of the grave"
456,"mother at whose knee I stood had gone—whither have they gone?”"
456,""
456,"He halted again, and remained for a time, staring into the fire."
456,""
456,"“Oh! the wretchedness of that return!” he murmured."
456,""
456,"“Well?” I said after a minute or so."
456,""
456,"“Poor little wretch I was—brought back to this grey world again! As I"
456,"realised the fulness of what had happened to me, I gave way to quite"
456,"ungovernable grief. And the shame and humiliation of that public"
456,"weeping and my disgraceful homecoming remain with me still. I see again"
456,"the benevolent-looking old gentleman in gold spectacles who stopped and"
456,"spoke to me—prodding me first with his umbrella. ‘Poor little chap,’"
456,"said he; ‘and are you lost then?’—and me a London boy of five and more!"
456,"And he must needs bring in a kindly young policeman and make a crowd of"
