"gutenberg_id","text"
1047,"THE NEW MACHIAVELLI"
1047,""
1047,"by H. G. Wells"
1047,""
1047,""
1047,""
1047,"CONTENTS"
1047,""
1047,""
1047,"     BOOK THE FIRST"
1047,""
1047,"     THE MAKING OF A MAN"
1047,""
1047,"     I.   CONCERNING A BOOK THAT WAS NEVER WRITTEN"
1047,"     II.  BROMSTEAD AND MY FATHER"
1047,"     III. SCHOLASTIC"
1047,"     IV.  ADOLESCENCE"
1047,""
1047,""
1047,"     BOOK THE SECOND"
1047,""
1047,"     MARGARET"
1047,""
1047,"     I.   MARGARET IN STAFFORDSHIRE"
1047,"     II.  MARGARET IN LONDON"
1047,"     III. MARGARET IN VENICE"
1047,"     IV.  THE HOUSE IN WESTMINSTER"
1047,""
1047,""
1047,"     BOOK THE THIRD"
1047,""
1047,"     THE HEART OF POLITICS"
1047,""
1047,"     I.   THE RIDDLE FOR THE STATESMAN"
1047,"     II.  SEEKING ASSOCIATES"
1047,"     III. SECESSION"
1047,"     IV.  THE BESETTING OF SEX"
1047,""
1047,""
1047,"     BOOK THE FOURTH"
1047,""
1047,"     ISABEL"
1047,""
1047,"     I.   LOVE AND SUCCESS"
1047,"     II.  THE IMPOSSIBLE POSITION"
1047,"     III. THE BREAKING POINT"
1047,""
1047,""
1047,""
1047,""
1047,""
1047,"BOOK THE FIRST: THE MAKING OF A MAN"
1047,""
1047,""
1047,""
1047,"CHAPTER THE FIRST ~~ CONCERNING A BOOK THAT WAS NEVER WRITTEN"
1047,""
1047,""
1047,"1"
1047,""
1047,"Since I came to this place I have been very restless, wasting my"
1047,"energies in the futile beginning of ill-conceived books. One does not"
1047,"settle down very readily at two and forty to a new way of living, and"
1047,"I have found myself with the teeming interests of the life I have"
1047,"abandoned still buzzing like a swarm of homeless bees in my head. My"
1047,"mind has been full of confused protests and justifications. In any case"
1047,"I should have found difficulties enough in expressing the complex thing"
1047,"I have to tell, but it has added greatly to my trouble that I have a"
1047,"great analogue, that a certain Niccolo Machiavelli chanced to fall out"
1047,"of politics at very much the age I have reached, and wrote a book to"
1047,"engage the restlessness of his mind, very much as I have wanted to do."
1047,"He wrote about the relation of the great constructive spirit in politics"
1047,"to individual character and weaknesses, and so far his achievement lies"
1047,"like a deep rut in the road of my intention. It has taken me far astray."
1047,"It is a matter of many weeks now--diversified indeed by some long drives"
1047,"into the mountains behind us and a memorable sail to Genoa across the"
1047,"blue and purple waters that drowned Shelley--since I began a laboured"
1047,"and futile imitation of ""The Prince."" I sat up late last night with the"
1047,"jumbled accumulation; and at last made a little fire of olive twigs and"
1047,"burnt it all, sheet by sheet--to begin again clear this morning."
1047,""
1047,"But incidentally I have re-read most of Machiavelli, not excepting those"
1047,"scandalous letters of his to Vettori, and it seems to me, now that I"
1047,"have released myself altogether from his literary precedent, that he"
1047,"still has his use for me. In spite of his vast prestige I claim kindred"
1047,"with him and set his name upon my title-page, in partial intimation of"
1047,"the matter of my story. He takes me with sympathy not only by reason"
1047,"of the dream he pursued and the humanity of his politics, but by the"
1047,"mixture of his nature. His vices come in, essential to my issue. He is"
1047,"dead and gone, all his immediate correlations to party and faction have"
1047,"faded to insignificance, leaving only on the one hand his broad method"
1047,"and conceptions, and upon the other his intimate living personality,"
1047,"exposed down to its salacious corners as the soul of no contemporary can"
1047,"ever be exposed. Of those double strands it is I have to write, of the"
1047,"subtle protesting perplexing play of instinctive passion and desire"
1047,"against too abstract a dream of statesmanship. But things that seemed to"
1047,"lie very far apart in Machiavelli's time have come near to one another;"
1047,"it is no simple story of white passions struggling against the red that"
1047,"I have to tell."
1047,""
1047,"The state-making dream is a very old dream indeed in the world's"
1047,"history. It plays too small a part in novels. Plato and Confucius"
1047,"are but the highest of a great host of minds that have had a kindred"
1047,"aspiration, have dreamt of a world of men better ordered, happier,"
1047,"finer, securer. They imagined cities grown more powerful and peoples"
1047,"made rich and multitudinous by their efforts, they thought in terms"
1047,"of harbours and shining navies, great roads engineered marvellously,"
