"gutenberg_id","text"
1212,"LOVE & FREINDSHIP"
1212,"AND"
1212,"OTHER EARLY WORKS"
1212,""
1212,"A Collection of Juvenile Writings"
1212,""
1212,"By Jane Austen"
1212,""
1212,""
1212,"CONTENTS"
1212,""
1212," LOVE AND FREINDSHIP"
1212," LETTER the FIRST From ISABEL to LAURA"
1212," LETTER 2nd LAURA to ISABEL"
1212," LETTER 3rd LAURA to MARIANNE"
1212," LETTER 4th Laura to MARIANNE"
1212," LETTER 5th LAURA to MARIANNE"
1212," LETTER 6th LAURA to MARIANNE"
1212," LETTER 7th LAURA to MARIANNE"
1212," LETTER 8th LAURA to MARIANNE, in continuation"
1212," LETTER the 9th From the same to the same"
1212," LETTER 10th LAURA in continuation"
1212," LETTER 11th LAURA in continuation"
1212," LETTER the 12th LAURA in continuation"
1212," LETTER the 13th LAURA in continuation"
1212," LETTER the 14th LAURA in continuation"
1212," LETTER the 15th LAURA in continuation."
1212,""
1212," AN UNFINISHED NOVEL IN LETTERS"
1212," LESLEY CASTLE"
1212," LETTER the FIRST is from Miss MARGARET LESLEY to Miss CHARLOTTE LUTTERELL"
1212," LETTER the SECOND From Miss C. LUTTERELL to Miss M. LESLEY in answer."
1212," LETTER the THIRD From Miss MARGARET LESLEY to Miss C. LUTTERELL"
1212," LETTER the FOURTH From Miss C. LUTTERELL to Miss M. LESLEY"
1212," LETTER the FIFTH Miss MARGARET LESLEY to Miss CHARLOTTE LUTTERELL"
1212," LETTER the SIXTH LADY LESLEY to Miss CHARLOTTE LUTTERELL"
1212," LETTER the SEVENTH From Miss C. LUTTERELL to Miss M. LESLEY"
1212," LETTER the EIGHTH Miss LUTTERELL to Mrs MARLOWE"
1212," LETTER the NINTH Mrs MARLOWE to Miss LUTTERELL"
1212," LETTER the TENTH From Miss MARGARET LESLEY to Miss CHARLOTTE LUTTERELL"
1212,""
1212," THE HISTORY OF ENGLAND"
1212,""
1212," A COLLECTION OF LETTERS"
1212," To Miss COOPER"
1212," LETTER the FIRST From a MOTHER to her FREIND."
1212," LETTER the SECOND From a YOUNG LADY crossed in Love to her freind"
1212," LETTER the THIRD From a YOUNG LADY in distressed Circumstances to her freind"
1212," LETTER the FOURTH From a YOUNG LADY rather impertinent to her freind"
1212," LETTER the FIFTH From a YOUNG LADY very much in love to her Freind"
1212,""
1212," THE FEMALE PHILOSOPHER"
1212,""
1212," THE FIRST ACT OF A COMEDY"
1212,""
1212," A LETTER from a YOUNG LADY, whose feelings being too strong"
1212," A TOUR THROUGH WALES—in a LETTER from a YOUNG LADY—"
1212,""
1212," A TALE."
1212,""
1212,""
1212,""
1212,""
1212,"LOVE AND FREINDSHIP"
1212,""
1212,""
1212,"TO MADAME LA COMTESSE DE FEUILLIDE THIS NOVEL IS INSCRIBED BY HER"
1212,"OBLIGED HUMBLE SERVANT THE AUTHOR."
1212,""
1212,""
1212,"“Deceived in Freindship and Betrayed in Love.”"
1212,""
1212,""
1212,""
1212,""
