"gutenberg_id","text"
39585,"THE JOURNAL OF A DISAPPOINTED MAN"
39585,""
39585,"BY"
39585,""
39585,"W.N.P. BARBELLION"
39585,""
39585,""
39585,""
39585,"WITH AN INTRODUCTION BY H.G. WELLS"
39585,""
39585,""
39585,""
39585,"NEW YORK"
39585,""
39585,"GEORGE H. DORAN COMPANY"
39585,""
39585,"1919"
39585,""
39585,""
39585,"""I returned, and saw under the sun, that the race is not to the swift,"
39585,"nor the battle to the strong, neither yet bread to the wise, nor yet"
39585,"riches to men of understanding, nor yet favour to men of skill; but time"
39585,"and chance happeneth to them all."
39585,""
39585,"""For man also knoweth not his time; as the fishes that are taken in an"
39585,"evil net, and as the birds that are caught in the snare; so are the sons"
39585,"of men snared in an evil time, when it falleth suddenly upon them."""
39585,""
39585,""
39585,""
39585,""
39585,"INTRODUCTION"
39585,""
39585,"By H.G. WELLS"
39585,""
39585,"Your egoist, like the solitary beasts, lives only for himself; your"
39585,"altruist declares that he lives only for others; for either there may be"
39585,"success or failure but for neither can there be tragedy. For even if the"
39585,"altruist meets nothing but ingratitude, what has he to complain of? His"
39585,"premises abolish his grounds of complaint. But both egoist and altruist"
39585,"are philosophical abstractions. The human being by nature and necessity"
39585,"is neither egoist nor altruist; he trims a difficult course between the"
39585,"two; for the most part we are, within the limits of our powers of"
39585,"expression, _egotists_, and our desire is to think and if possible talk"
39585,"and write about this marvellous experiment of ourselves, with all the"
39585,"world--or as much as we can conveniently assemble--for audience. There"
39585,"is variety in our styles. Some drape the central figure; some let it"
39585,"rather appear than call attention to it; some affect a needless"
39585,"frankness: ""_I_ am an egotist, mind you, and I pretend nothing else"";"
39585,"some by adopting a pose with accessories do at least develop so great"
39585,"and passionate an interest in the accessories as to generalise and"
39585,"escape more or less completely from self. An egotism like an eggshell is"
39585,"a thing from which to escape; the art of life is that escape. The"
39585,"fundamental art of life is to recover the sense of that great"
39585,"self-forgetful continuous life from which we have individually budded"
39585,"off. Many people have done this through religion, which begins with a"
39585,"tremendous clamour to some saviour god or other to recognise us and ends"
39585,"in our recognition of him; or through science, when your egotist begins"
39585,"with: ""Behold me! I, I your humble servant, am a scientific man, devoted"
39585,"to the clear statement of truth,"" and ends with so passionate a"
39585,"statement of truth that self is forgotten altogether."
39585,""
39585,"In this diary of an intensely egotistical young naturalist, tragically"
39585,"caught by the creeping approach of death, we have one of the most moving"
39585,"records of the youthful aspects of our universal struggle. We begin with"
39585,"one of those bright schoolboys that most of us like to fancy we once"
39585,"were, that many of us have come to love as sons or nephews or younger"
39585,"brothers, and this youngster is attracted by natural science, by the"
39585,"employments of the naturalist and by the thought of being himself some"
39585,"day a naturalist. From the very beginning we find in this diary the"
39585,"three qualities, from the narrowest to broadest. ""Observe me,"" he says"
39585,"to himself, ""I am observing nature."" There is the self-conscious,"
39585,"self-centred boy. But he also says ""I am observing nature!"" And at"
39585,"moments comes the clear light. He forgets himself in the twilight cave"
39585,"with the bats or watching the starlings in the evening sky, he becomes"
39585,"just you and I and the mind of mankind gathering knowledge. And the"
39585,"diary, as the keen edge of untimely fate cuts down into the sensitive"
39585,"tissue, shows us presently, after outcries and sorrow and darkness of"
39585,"spirit, the habits of the observer rising to the occasion. Not for him,"
39585,"he realises, are the long life, the honours of science, the Croonian"
39585,"lecture, the listening Royal Society, one's memory embalmed in specific"
39585,"or generic names, the sure place in the temple of fame, that once filled"
39585,"his boyish dreams. But here is something close at hand to go on"
39585,"observing manfully to the end, in which self may be forgotten, and that"
39585,"is his own tormented self, with desire still great and power and hope"
39585,"receding. ""I will go on with this diary,"" I read between the lines. ""You"
39585,"shall have at least one specimen, carefully displayed and labelled. Here"
39585,"is a recorded unhappiness. When you talk about life and the rewards of"
39585,"life and the justice of life and its penalties, what you say must square"
39585,"with this."""
39585,""
39585,"Such is what we have here. It will be going beyond the necessities of"
