"gutenberg_id","text"
74233,"                       Transcriber's Note"
74233,""
74233,"Italic font is indicated by _underscores_."
74233,""
74233,"Superscripted letters are indicated thus: M^r, M^{rs}."
74233,""
74233,""
74233,""
74233,""
74233,"                            FRAGMENT"
74233,"                              OF A"
74233,"                              NOVEL"
74233,""
74233,"                         By JANE AUSTEN"
74233,""
74233,""
74233,"                    _Second Impression 1925_"
74233,""
74233,""
74233,""
74233,""
74233,"                            FRAGMENT"
74233,"                              OF A"
74233,"                              NOVEL"
74233,""
74233,"                           WRITTEN BY"
74233,"                           JANE AUSTEN"
74233,""
74233,"                       January-March 1817"
74233,""
74233,""
74233,"                         [Illustration]"
74233,""
74233,""
74233,"                     NOW FIRST PRINTED FROM"
74233,"                         THE MANUSCRIPT"
74233,""
74233,""
74233,"                         [Illustration]"
74233,""
74233,""
74233,"                             OXFORD"
74233,"                     AT THE CLARENDON PRESS"
74233,"                              1925"
74233,""
74233,""
74233,""
74233,""
74233,"                     Oxford University Press"
74233,""
74233,"        _London_   _Edinburgh_   _Glasgow_   _Copenhagen_"
74233,"       _New York_   _Toronto_   _Melbourne_   _Cape Town_"
74233,"          _Bombay_   _Calcutta_   _Madras_   _Shanghai_"
74233,""
74233,"          Humphrey Milford Publisher to the University"
74233,""
74233,""
74233,"                       Printed in England"
74233,""
74233,""
74233,""
74233,""
74233,"                             PREFACE"
74233,""
74233,""
74233,"The fragment of a novel, written by Jane Austen in the first three"
74233,"months of the year in which she died, has no name; but it has long"
74233,"been known to members of her family as _Sanditon_."
74233,""
74233,"The manuscript passed into the possession of Jane Austen’s"
74233,"niece Anna (Mrs. Ben Lefroy); and it was known to Mrs. Lefroy’s"
74233,"half-brother, James Edward Austen-Leigh, the author of the _Memoir"
74233,"of Jane Austen_ first published in 1870. In the second edition"
74233,"(1871) Mr. Austen-Leigh added the cancelled chapter of _Persuasion_,"
74233,"the fragment called _The Watsons_, and _Lady Susan_, and in his"
74233,"concluding chapter gave an account of ‘The Last Work’."
74233,""
74233,"  Such an unfinished fragment cannot be presented to the public;"
74233,"  but I am persuaded that some of Jane Austen’s admirers will be"
74233,"  glad to learn something about the latest creations which were"
74233,"  forming themselves in her mind; and therefore, as some of the"
74233,"  principal characters were already sketched in with a vigorous"
74233,"  hand, I will try to give an idea of them, illustrated by extracts"
74233,"  from the work."
74233,""
74233,"In the account which follows, the fragment is described in some"
74233,"detail; the _verbatim_ quotations amount to perhaps twenty pages of"
74233,"this edition. The present owner[1] of the manuscript has reached"
74233,"the conclusion that, since so much has long been before the public,"
74233,"it is right that the whole should no longer be withheld."
74233,""
74233,"  [Footnote 1: A grand-daughter of Anna Lefroy.]"
74233,""
74233,"Some explanation may be thought necessary of the way in which the"
74233,"fragment is printed. It approximates to the manner of 1817, and"
74233,"the result is somewhat less in bulk than one of the three volumes"
74233,"in which Mr. Egerton or Mr. Murray would doubtless have issued the"
74233,"work if it had been completed for publication. The printer, however,"
74233,"would have made certain departures from his copy: he would have"
74233,"expanded the contractions; he would have broken up the chapters"
74233,"into paragraphs; and he would, in a greater or less degree, have"
74233,"regularized the spelling and the punctuation. It has seemed best not"
74233,"to do this in 1925, but to print the author’s manuscript as nearly"
74233,"as possible in the last form it attained. It may be thought pedantic"
74233,"to reproduce irregularities which the author would not have wished"
74233,"to retain; but it seemed more important to avoid another danger."
74233,"To have smoothed out the manuscript into a specious semblance of"
74233,"finality would have been to prejudice, in some degree, the question"
74233,"how far it did, in fact, represent the author’s final intention."
74233,"This edition, printed as it is, is open to no such objection. It"
74233,"is, for critical purposes, virtually a facsimile of all that Miss"
74233,"Austen wrote and did not erase."
74233,""
74233,"It will be seen from the textual notes, printed at the end of the"
74233,"volume, that the manuscript contains a very large number of erasures"
74233,"and interlineations. It is so neat, and so uniformly spaced, that"
74233,"it is almost everywhere possible to distinguish what was first"
74233,"written from what was added, or substituted, between the lines. These"
74233,"corrections are not such as could have resulted from subsequent"
74233,"revision of a fair copy previously made. In very many places the"
74233,"author has changed her mind _currente calamo_; has begun a sentence"
74233,"in one form and finished it in another. The number and nature of"
74233,"such changes create a presumption, at least, that we are dealing"
74233,"with a first draft."
74233,""
74233,""
74233,"The manuscript consists of three quires. The first and second, which"
74233,"are sewn together, are of 16 and 24 leaves respectively, measuring"
74233,"7½ in. × 4¹¹⁄₁₆ in. The watermark, which occurs several times in"
74233,"both quires, is KENT 1812."
74233,""
74233,"The first quire contains Chapters 1-3. The third chapter appears to"
74233,"end, on f. 16^v, with an incomplete sentence; but the concluding"
