"gutenberg_id","text"
63569,"THE WATSONS"
63569,"THE WATSONS"
63569,""
63569,""
63569,"BY"
63569,"BY"
63569,""
63569,""
63569,"JANE AUSTEN"
63569,"JANE AUSTEN"
63569,"AUTHOR OF ""PRIDE AND PREJUDICE,"""
63569,"AUTHOR OF ""PRIDE AND PREJUDICE,"""
63569,"""SENSE AND SENSIBILITY,"" ETC."
63569,"""SENSE AND SENSIBILITY,"" ETC."
63569,""
63569,""
63569,"CONCLUDED"
63569,"CONCLUDED"
63569,"BY"
63569,"BY"
63569,"L. OULTON"
63569,"L. OULTON"
63569,""
63569,""
63569,"[Illustration: Logo]"
63569,"[Illustration: Logo]"
63569,""
63569,""
63569,"D. APPLETON AND COMPANY"
63569,"D. APPLETON AND COMPANY"
63569,"NEW YORK :: :: :: MCMXXIII"
63569,"NEW YORK :: :: :: MCMXXIII"
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,"COPYRIGHT, 1923, BY"
63569,"COPYRIGHT, 1923, BY"
63569,"D. APPLETON AND COMPANY"
63569,"D. APPLETON AND COMPANY"
63569,""
63569,""
63569,"PRINTED IN THE UNITED STATES OF AMERICA"
63569,"PRINTED IN THE UNITED STATES OF AMERICA"
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,"PREFACE"
63569,"PREFACE"
63569,""
63569,""
63569,""
63569,""
63569,"This work was left by its author, a fragment without a name, in so"
63569,"This work was left by its author, a fragment without a name, in so"
63569,"elementary a state as not even to be divided into chapters, and some"
63569,"elementary a state as not even to be divided into chapters, and some"
63569,"obscurities and inaccuracies of expression may be observed in it which"
63569,"obscurities and inaccuracies of expression may be observed in it which"
63569,"the author would probably have corrected. The original manuscript"
63569,"the author would probably have corrected. The original manuscript"
63569,"is the property of my sister, Miss Austen, by whose permission it"
63569,"is the property of my sister, Miss Austen, by whose permission it"
63569,"is now published. I have called it _The Watsons_, for the sake of"
63569,"is now published. I have called it _The Watsons_, for the sake of"
63569,"having a title by which to designate it. Two questions may be asked"
63569,"having a title by which to designate it. Two questions may be asked"
63569,"concerning it. When was it written? And, why was it never finished?"
63569,"concerning it. When was it written? And, why was it never finished?"
63569,"I was unable to answer the first question, so long as I had only the"
63569,"I was unable to answer the first question, so long as I had only the"
63569,"internal evidence of the style to guide me. I felt satisfied, indeed,"
63569,"internal evidence of the style to guide me. I felt satisfied, indeed,"
63569,"that it did not belong to that early class of her writings which are"
63569,"that it did not belong to that early class of her writings which are"
63569,"mentioned at page 46 of the _Memoir_, but rather bore marks of her"
63569,"mentioned at page 46 of the _Memoir_, but rather bore marks of her"
63569,"more mature style, though it had never been subjected to the filing"
63569,"more mature style, though it had never been subjected to the filing"
63569,"and polishing process by which she was accustomed to impart a high"
63569,"and polishing process by which she was accustomed to impart a high"
63569,"finish to her published works. At last, on a close inspection of the"
63569,"finish to her published works. At last, on a close inspection of the"
63569,"original manuscript, the water-marks of 1803 and 1804 were found in"
63569,"original manuscript, the water-marks of 1803 and 1804 were found in"
63569,"the paper on which it was written. It is therefore probable that it"
63569,"the paper on which it was written. It is therefore probable that it"
63569,"was composed at Bath, before she ceased to reside there in 1805. This"
63569,"was composed at Bath, before she ceased to reside there in 1805. This"
63569,"would place the date a few years later than the composition, but"
63569,"would place the date a few years later than the composition, but"
63569,"earlier than the publication of _Sense and Sensibility_, and _Pride"
63569,"earlier than the publication of _Sense and Sensibility_, and _Pride"
63569,"and Prejudice_. To the second question, why was it never finished?"
63569,"and Prejudice_. To the second question, why was it never finished?"
63569,"I can give no satisfactory answer. I think it will be generally"
63569,"I can give no satisfactory answer. I think it will be generally"
63569,"admitted that there is much in it which promised well; that some of"
63569,"admitted that there is much in it which promised well; that some of"
63569,"the characters are drawn with her wonted vigour, and some with a"
63569,"the characters are drawn with her wonted vigour, and some with a"
63569,"delicate discrimination peculiarly her own; and that it is rich in her"
63569,"delicate discrimination peculiarly her own; and that it is rich in her"
63569,"especial power of telling the story, and bringing out the characters"
63569,"especial power of telling the story, and bringing out the characters"
63569,"by conversation rather than by description. It could not have been"
63569,"by conversation rather than by description. It could not have been"
63569,"broken up for the purpose of using the materials in another fabric;"
63569,"broken up for the purpose of using the materials in another fabric;"
63569,"for, with the exception of Mrs. Robert Watson, in whom a resemblance"
63569,"for, with the exception of Mrs. Robert Watson, in whom a resemblance"
63569,"to the future Mrs. Elton is very discernible, it would not be easy to"
63569,"to the future Mrs. Elton is very discernible, it would not be easy to"
63569,"trace much resemblance between this and any of her subsequent works."
63569,"trace much resemblance between this and any of her subsequent works."
63569,"She must have felt some regret at leaving Tom Musgrave's character"
63569,"She must have felt some regret at leaving Tom Musgrave's character"
63569,"incomplete; yet he never appears elsewhere. My own idea is, but it is"
63569,"incomplete; yet he never appears elsewhere. My own idea is, but it is"
63569,"only a guess, that the author became aware of the evil of having placed"
63569,"only a guess, that the author became aware of the evil of having placed"
63569,"her heroine too low, in such a position of poverty and obscurity as,"
63569,"her heroine too low, in such a position of poverty and obscurity as,"
63569,"though not necessarily connected with vulgarity, has a sad tendency to"
63569,"though not necessarily connected with vulgarity, has a sad tendency to"
63569,"degenerate into it; and, therefore, like a singer who has begun on too"
63569,"degenerate into it; and, therefore, like a singer who has begun on too"
63569,"low a note, she discontinued the strain. It was an error of which she"
63569,"low a note, she discontinued the strain. It was an error of which she"
63569,"was likely to become more sensible, as she grew older and saw more of"
63569,"was likely to become more sensible, as she grew older and saw more of"
63569,"Society; certainly she never repeated it by placing the heroine of any"
63569,"Society; certainly she never repeated it by placing the heroine of any"
63569,"subsequent work under circumstances likely to be unfavourable to the"
63569,"subsequent work under circumstances likely to be unfavourable to the"
63569,"refinement of a lady."
63569,"refinement of a lady."
63569,""
63569,""
63569,"J. E. AUSTEN LEIGH"
63569,"J. E. AUSTEN LEIGH"
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,"THE WATSONS"
63569,"THE WATSONS"
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,""
63569,"CHAPTER I"
63569,"CHAPTER I"
63569,""
63569,""
63569,""
63569,""
63569,"The first winter assembly in the town of D----, in Surrey, was to be"
63569,"The first winter assembly in the town of D----, in Surrey, was to be"
63569,"held on Tuesday, October 13th, and it was generally expected to be"
63569,"held on Tuesday, October 13th, and it was generally expected to be"
63569,"a very good one. A long list of county families was confidently run"
63569,"a very good one. A long list of county families was confidently run"
63569,"over as sure of attending, and sanguine hopes were entertained that"
63569,"over as sure of attending, and sanguine hopes were entertained that"
63569,"the Osbornes themselves would be there. The Edwards' invitation to"
63569,"the Osbornes themselves would be there. The Edwards' invitation to"
63569,"the Watsons followed, as a matter of course. The Edwards were people"
63569,"the Watsons followed, as a matter of course. The Edwards were people"
63569,"of fortune, who lived in the town and kept their coach. The Watsons"
63569,"of fortune, who lived in the town and kept their coach. The Watsons"
63569,"inhabited a village about three miles distant, were poor and had no"
63569,"inhabited a village about three miles distant, were poor and had no"
63569,"close carriage; and ever since there had been balls in the place, the"
63569,"close carriage; and ever since there had been balls in the place, the"
63569,"former were accustomed to invite the latter to dress, dine, and sleep"
63569,"former were accustomed to invite the latter to dress, dine, and sleep"
63569,"at their house on every monthly return throughout the winter. On the"
63569,"at their house on every monthly return throughout the winter. On the"
63569,"present occasion, as only two of Mr. Watson's children were at home,"
63569,"present occasion, as only two of Mr. Watson's children were at home,"
63569,"and one was always necessary as companion to himself, for he was sickly"
63569,"and one was always necessary as companion to himself, for he was sickly"
63569,"and had lost his wife, one only could profit by the kindness of their"
63569,"and had lost his wife, one only could profit by the kindness of their"
63569,"friends. Miss Emma Watson, who was very recently returned to her family"
63569,"friends. Miss Emma Watson, who was very recently returned to her family"
63569,"from the care of an aunt who had brought her up, was to make her first"
63569,"from the care of an aunt who had brought her up, was to make her first"
63569,"public appearance in the neighbourhood; and her eldest sister, whose"
63569,"public appearance in the neighbourhood; and her eldest sister, whose"
63569,"delight in a ball was not lessened by a ten years' enjoyment, had some"
63569,"delight in a ball was not lessened by a ten years' enjoyment, had some"
63569,"merit in cheerfully undertaking to drive her and all her finery in the"
63569,"merit in cheerfully undertaking to drive her and all her finery in the"
63569,"old chair to D---- on the important morning."
63569,"old chair to D---- on the important morning."
63569,""
63569,""
63569,"As they splashed along the dirty lane Miss Watson thus instructed and"
63569,"As they splashed along the dirty lane Miss Watson thus instructed and"
63569,"cautioned her inexperienced sister."
63569,"cautioned her inexperienced sister."
63569,""
63569,""
63569,"""I daresay it will be a very good ball, and among so many officers"
63569,"""I daresay it will be a very good ball, and among so many officers"
63569,"you will hardly want partners. You will find Mrs. Edwards' maid very"
63569,"you will hardly want partners. You will find Mrs. Edwards' maid very"
63569,"willing to help you, and I would advise you to ask Mary Edwards'"
63569,"willing to help you, and I would advise you to ask Mary Edwards'"
63569,"opinion if you are at all at a loss, for she has a very good taste. If"
63569,"opinion if you are at all at a loss, for she has a very good taste. If"
63569,"Mr. Edwards does not lose his money at cards you will stay as late as"
63569,"Mr. Edwards does not lose his money at cards you will stay as late as"
63569,"you can wish for; if he does he will hurry you home perhaps--but you"
63569,"you can wish for; if he does he will hurry you home perhaps--but you"
63569,"are sure of some comfortable soup. I hope you will be in good looks. I"
63569,"are sure of some comfortable soup. I hope you will be in good looks. I"
63569,"should not be surprised if you were to be thought one of the prettiest"
63569,"should not be surprised if you were to be thought one of the prettiest"
63569,"girls in the room, there is a great deal in novelty. Perhaps Tom"
63569,"girls in the room, there is a great deal in novelty. Perhaps Tom"
63569,"Musgrave may take notice of you, but I would advise you by all means"
63569,"Musgrave may take notice of you, but I would advise you by all means"
63569,"not to give him any encouragement. He generally pays attention to every"
63569,"not to give him any encouragement. He generally pays attention to every"
63569,"new girl, but he is a great flirt, and never means anything serious."""
63569,"new girl, but he is a great flirt, and never means anything serious."""
63569,""
63569,""
63569,"""I think I have heard you speak of him before,"" said Emma. ""Who is he?"""
63569,"""I think I have heard you speak of him before,"" said Emma. ""Who is he?"""
63569,""
63569,""
63569,"""A young man of very good fortune, quite independent, and remarkably"
63569,"""A young man of very good fortune, quite independent, and remarkably"
63569,"agreeable, an universal favourite wherever he goes. Most of the girls"
63569,"agreeable, an universal favourite wherever he goes. Most of the girls"
63569,"hereabouts are in love with him, or have been. I believe I am the only"
63569,"hereabouts are in love with him, or have been. I believe I am the only"
63569,"one among them that have escaped with a whole heart; and yet I was the"
63569,"one among them that have escaped with a whole heart; and yet I was the"
63569,"first he paid attention to when he came into this country six years"
63569,"first he paid attention to when he came into this country six years"
63569,"ago; and very great attention did he pay me. Some people say that he"
63569,"ago; and very great attention did he pay me. Some people say that he"
63569,"has never seemed to like any girl so well since, though he is always"
63569,"has never seemed to like any girl so well since, though he is always"
63569,"behaving in a particular way to one or another."""
63569,"behaving in a particular way to one or another."""
63569,""
63569,""
63569,"""And how came _your_ heart to be the only cold one?"" asked Emma,"
63569,"""And how came _your_ heart to be the only cold one?"" asked Emma,"
63569,"smiling."
63569,"smiling."
63569,""
63569,""
63569,"""There was a reason for that,"" replied Miss Watson, changing colour."
63569,"""There was a reason for that,"" replied Miss Watson, changing colour."
63569,"""I have not been very well used among them, Emma. I hope you will have"
63569,"""I have not been very well used among them, Emma. I hope you will have"
63569,"better luck."""
63569,"better luck."""
63569,""
63569,""
63569,"""Dear sister, I beg your pardon, if I have unthinkingly given you pain."""
63569,"""Dear sister, I beg your pardon, if I have unthinkingly given you pain."""
63569,""
63569,""
