"gutenberg_id","text"
35461,"A SHORT"
35461,"HISTORY OF THE WORLD"
35461,""
35461,"By H. G. WELLS"
35461,""
35461,"New York"
35461,""
35461,"THE MACMILLAN & COMPANY"
35461,""
35461,"1922"
35461,""
35461,"_Copyright 1922_"
35461,""
35461,""
35461,"CONTENTS  CHAPTER Page"
35461,""
35461,"A SHORT HISTORY OF THE WORLD"
35461,"I. THE WORLD IN SPACE 1"
35461,"II. THE WORLD IN TIME 5"
35461,"III. THE BEGINNINGS OF LIFE 11"
35461,"IV. THE AGE OF FISHES 16"
35461,"V. THE AGE OF THE COAL SWAMPS 21"
35461,"VI. THE AGE OF REPTILES 26"
35461,"VII. THE FIRST BIRDS AND THE FIRST MAMMALS 31"
35461,"VIII. THE AGE OF MAMMALS 37"
35461,"IX. MONKEYS, APES AND SUB-MEN 43"
35461,"X. THE NEANDERTHALER AND THE RHODESIAN MAN 48"
35461,"XI. THE FIRST TRUE MEN 53"
35461,"XII. PRIMITIVE THOUGHT 60"
35461,"XIII. THE BEGINNINGS OF CULTIVATION 65"
35461,"XIV. PRIMITIVE NEOLITHIC CIVILIZATIONS 71"
35461,"XV. SUMERIA, EARLY EGYPT AND WRITING 77"
35461,"XVI. PRIMITIVE NOMADIC PEOPLES 84"
35461,"XVII. THE FIRST SEA-GOING PEOPLES 91"
35461,"XVIII. EGYPT, BABYLON AND ASSYRIA 96"
35461,"XIX. THE PRIMITIVE ARYANS 104"
35461,"XX. THE LAST BABYLONIAN EMPIRE AND THE EMPIRE OF DARIUS I 109"
35461,"XXI. THE EARLY HISTORY OF THE JEWS 115"
35461,"XXII. PRIESTS AND PROPHETS IN JUDEA 122"
35461,"XXIII. THE GREEKS 127"
35461,"XXIV. THE WARS OF THE GREEKS AND PERSIANS 134"
35461,"XXV. THE SPLENDOUR OF GREECE 139"
35461,"XXVI. THE EMPIRE OF ALEXANDER THE GREAT 145"
35461,"XXVII. THE MUSEUM AND LIBRARY AT ALEXANDRIA 150"
35461,"XXVIII. THE LIFE OF GAUTAMA BUDDHA 156"
35461,"XXIX. KING ASOKA 163"
35461,"XXX. CONFUCIUS AND LAO TSE 167"
35461,"XXXI. ROME COMES INTO HISTORY 174"
35461,"XXXII. ROME AND CARTHAGE 180"
35461,"XXXIII. THE GROWTH OF THE ROMAN EMPIRE 185"
35461,"XXXIV. BETWEEN ROME AND CHINA 196"
35461,"XXXV. THE COMMON MAN’S LIFE UNDER THE EARLY ROMAN EMPIRE 201"
35461,"XXXVI. RELIGIOUS DEVELOPMENTS UNDER THE ROMAN EMPIRE 208"
35461,"XXXVII. THE TEACHING OF JESUS 214"
35461,"XXXVIII. THE DEVELOPMENT OF DOCTRINAL CHRISTIANITY 222"
35461,"XXXIX. THE BARBARIANS BREAK THE EMPIRE INTO EAST AND WEST 227"
35461,"XL. THE HUNS AND THE END OF THE WESTERN EMPIRE 233"
35461,"XLI. THE BYZANTINE AND SASSANID EMPIRES 238"
35461,"XLII. THE DYNASTIES OF SUY AND TANG IN CHINA 245"
35461,"XLIII. MUHAMMAD AND ISLAM 248"
35461,"XLIV. THE GREAT DAYS OF THE ARABS 253"
35461,"XLV. THE DEVELOPMENT OF LATIN CHRISTENDOM 258"
35461,"XLVI. THE CRUSADES AND THE AGE OF PAPAL DOMINION 267"
35461,"XLVII. RECALCITRANT PRINCES AND THE GREAT SCHISM 277"
35461,"XLVIII. THE MONGOL CONQUESTS 287"
35461,"XLIX. THE INTELLECTUAL REVIVAL OF THE EUROPEANS 294"
35461,"L. THE REFORMATION OF THE LATIN CHURCH 304"
35461,"LI. THE EMPEROR CHARLES V 309"
35461,"LII. THE AGE OF POLITICAL EXPERIMENTS; OF GRAND MONARCHY AND"
35461,"     PARLIAMENTS AND REPUBLICANISM IN EUROPE 318"
35461,"LIII. THE NEW EMPIRES OF THE EUROPEANS IN ASIA AND OVERSEAS 329"
35461,"LIV. THE AMERICAN WAR OF INDEPENDENCE 335"
35461,"LV. THE FRENCH REVOLUTION AND THE RESTORATION OF MONARCHY IN FRANCE 341"
35461,"LVI. "
35461,"THE UNEASY PEACE IN EUROPE THAT FOLLOWED THE FALL OF NAPOLEON 349"
35461,"LVII. THE DEVELOPMENT OF MATERIAL KNOWLEDGE 355"
35461,"LVIII. THE INDUSTRIAL REVOLUTION 365"
35461,"LIX. THE DEVELOPMENT OF MODERN POLITICAL AND SOCIAL IDEAS 370"
35461,"LX. THE EXPANSION OF THE UNITED STATES 382"
35461,"LXI. THE RISE OF GERMANY TO PREDOMINANCE IN EUROPE 390"
35461,"LXII. THE NEW OVERSEAS EMPIRES OF THE STEAMSHIP AND RAILWAY 393"
35461,"LXIII. "
35461,"EUROPEAN AGGRESSION IN ASIA, AND THE RISE OF JAPAN 399"
35461,"LXIV. THE BRITISH EMPIRE IN 1914 405"
35461,"LXV. THE AGE OF ARMAMENT IN EUROPE, AND THE GREAT WAR OF 1914-18 409"
35461,"LXVI. THE REVOLUTION AND FAMINE IN RUSSIA 415"
35461,"LXVII. THE POLITICAL AND SOCIAL RECONSTRUCTION OF THE WORLD 421"
35461,"CHRONOLOGICAL TABLE 429"
35461,"INDEX 439 "
35461,""
35461,"LIST OF ILLUSTRATIONS"
35461,""
35461,"Page"
35461,""
35461,"Luminous Spiral Clouds of Matter 2"
35461,""
35461,"Nebula seen Edge-on 3"
35461,""
35461,"The Great Spiral Nebula 6"
35461,""
35461,"A Dark Nebula 7"
35461,""
35461,"Another Spiral Nebula 8"
35461,""
35461,"Landscape before Life 9"
35461,""
35461,"Marine Life in the Cambrian Period 12"
35461,""
35461,"Fossil Trilobite 13"
35461,""
35461,"Early Palæozoic Fossils of various Species of"
35461," Lingula 14"
35461,""
35461,"Fossilized Footprints of a Labyrinthodont, Cheirotherium 15"
35461,""
35461,"Pterichthys Milleri 17"
35461,""
35461,"Fossil of Cladoselache 18"
35461,""
35461,"Sharks and Ganoids of the Devonian Period 19"
35461,""
35461,"A Carboniferous Swamp 22"
35461,""
35461,"Skull of a Labyrinthodont, Capitosaurus 23"
35461,""
35461,"Skeleton of a Labyrinthodont: The Eryops 24"
35461,""
35461,"A Fossil Ichthyosaurus 27"
35461,""
35461,"A Pterodactyl 28"
35461,""
35461,"The Diplodocus 29"
35461,""
35461,"Fossil of Archeopteryx 32"
35461,""
35461,"Hesperornis in its Native Seas 33"
35461,""
35461,"The Ki-wi 34"
35461,""
35461,"Slab of Marl Rich in Cainozoic Fossils 35"
35461,""
35461,"Titanotherium Robustum 38"
35461,""
35461,"Skeleton of Giraffe-camel 40"
35461,""
35461,"Skeleton of Early Horse 40"
35461,""
35461,"Comparative Sizes of Brains of Rhinoceros and Dinoceras 41"
35461,""
35461,"A Mammoth 44"
35461,""
35461,"Flint Implements from Piltdown Region 45"
35461,""
35461,"A Pithecanthropean Man 46"
35461,""
35461,"The Heidelberg Man 46"
35461,""
35461,"The Piltdown Skull 47"
35461,""
35461,"A Neanderthaler 49"
35461,""
35461,"Europe and Western Asia 50,000 years ago"
35461,""
35461,"_Map_  50"
35461,""
35461,"Comparison of Modern Skull and Rhodesian Skull 51"
35461,""
35461,"Altamira Cave Paintings 54"
35461,""
35461,"Later Palæolithic Carvings 55"
35461,""
35461,"Bust of Cro-magnon Man 57"
35461,""
35461,"Later Palæolithic Art 58"
35461,""
35461,"Relics of the Stone Age 62"
35461,""
35461,"Gray’s Inn Lane Flint Implement 63"
35461,""
35461,"Somaliland Flint Implement 63"
35461,""
35461,"Neolithic Flint Implement 67"
35461,""
35461,"Australian Spearheads 68"
35461,""
35461,"Neolithic Pottery 69"
35461,""
35461,"Relationship of Human Races _Map_  72"
35461,""
35461,"A Maya Stele 73"
35461,""
35461,"European Neolithic Warrior 75"
35461,""
35461,"Babylonian Brick 78"
35461,""
35461,"Egyptian Cylinder Seals of First Dynasty 79"
35461,""
35461,"The Sakhara Pyramids 80"
35461,""
35461,"The Pyramid of Cheops: Scene from Summit 81"
35461,""
35461,"The Temple of Hathor 82"
35461,""
35461,"Pottery and Implements of the Lake"
35461," Dwellers 85"
35461,""
35461,"A Lake Village 86"
35461,""
35461,"Flint Knives of 4500 B.C. 87"
35461,""
35461,"Egyptian Wall Paintings of Nomads 87"
35461,""
