"gutenberg_id","text"
37431,"_PRIDE AND PREJUDICE_"
37431,""
37431,"_A PLAY_"
37431,""
37431,"[Illustration: ""_Mr. Darcy, I have never desired your good opinion, and"
37431,"you have certainly bestowed it most unwillingly._""]"
37431,""
37431,""
37431,""
37431,""
37431,"_PRIDE AND PREJUDICE_"
37431,""
37431,"_A PLAY_"
37431,""
37431,"_FOUNDED ON JANE AUSTEN'S"
37431,"NOVEL_"
37431,""
37431,"_BY_"
37431,""
37431,"_MRS. STEELE MACKAYE_"
37431,""
37431,"[Illustration: colophon]"
37431,""
37431,"_NEW YORK_"
37431,"_DUFFIELD AND COMPANY_"
37431,"_1906_"
37431,""
37431,""
37431,"                 COPYRIGHT, 1906, BY DUFFIELD & COMPANY."
37431,""
37431,"                        Published September, 1906."
37431,""
37431,"                                  ------"
37431,""
37431,"                         SPECIAL COPYRIGHT NOTICE."
37431,""
37431,"     This play is fully protected by copyright, all requirements of the"
37431,"     law having been complied with. Performances may be given only with"
37431,"     the written permission of Duffield & Company, agents for Mrs."
37431,"     Steele Mackaye, owner of the acting rights."
37431,""
37431,"     Extract from the law relating to copyright:"
37431,""
37431,"     ""SEC. 4996. Any person publicly performing or representing any"
37431,"     dramatic or musical composition for which a copyright has been"
37431,"     obtained, without the consent of the proprietor of said dramatic or"
37431,"     musical composition or his heirs or assigns, shall be liable for"
37431,"     damages therefor, such damages in all cases to be assessed at such"
37431,"     sum not less than one hundred dollars for the first and fifty"
37431,"     dollars for every subsequent performance as to the Court shall"
37431,"     appear just. If the unlawful performance and representation be"
37431,"     wilful and not for profit, such person or persons shall be guilty"
37431,"     of a misdemeanor, and upon conviction be imprisoned for a period"
37431,"     not exceeding one year."""
37431,""
37431,""
37431,""
37431,""
37431,"PERSONS OF THE PLAY"
37431,""
37431,""
37431,"     MR. DARCY--(OF PEMBERLEY, DERBYSHIRE). ""_Possessed of a fine tall"
37431,"     person, handsome features, noble mien, and ... ten thousand a year"
37431,"     ... clever ... haughty, reserved and fastidious; his manners,"
37431,"     though well-bred, were not inviting. 'Some people call him proud,'"
37431,"     said Mrs. Reynolds, the housekeeper at Pemberley, 'but I am sure I"
37431,"     never saw anything of it.... He is the best landlord and the best"
37431,"     master that ever lived.'_"""
37431,""
37431,"     MR. BINGLEY--(OF NETHERFIELD, HERTFORDSHIRE, DARCY'S FRIEND)."
37431,"     ""_Just what a young man ought to be; sensible and good-humoured,"
37431,"     lively ... such happy manners! So much ease, with such perfect good"
37431,"     breeding.... Also handsome, which a young man ought likewise to be"
37431,"     if he possibly can._"""
37431,""
37431,"     COLONEL FITZWILLIAM--(COUSIN TO DARCY). ""_About thirty, not"
37431,"     handsome, but in person and address most truly the gentleman._"""
37431,""
37431,"     MR. BENNET--(OF LONGBOURN). ""_An odd mixture of quick parts,"
37431,"     sarcastic humour, reserve and caprice. He was fond of the country"
37431,"     and of books, and from these tastes had arisen his principal"
37431,"     enjoyments._"""
37431,""
37431,"     MR. COLLINS--(A COUSIN OF MR. BENNET, AND NEXT IN THE ENTAIL OF"
37431,"     LONGBOURN ESTATE.) ""_A tall, heavy-looking young man of"
37431,"     five-and-twenty. His air was grave and stately, and his manners"
37431,"     very formal. His veneration for his patroness, Lady Catherine de"
37431,"     Bourg, mingling with a very good opinion of himself and of his"
37431,"     authority as a clergyman ... made him altogether a mixture of pride"
37431,"     and obsequiousness, self-importance and humility._"""
37431,""
37431,"     SIR WILLIAM LUCAS--(AN INTIMATE FRIEND AND NEIGHBOUR OF THE"
37431,"     BENNETS). ""_Formerly in trade in Meryton ... he had risen to the"
37431,"     honour of knighthood by an address to the King during his"
37431,"     mayoralty. The distinction had ... given him a disgust to his"
37431,"     business, and, ... quitting it, he had removed ... to Lucas Lodge,"
37431,"     where he could think with pleasure of his own importance, and ..."
37431,"     occupy himself solely in being civil to all the world._"""
37431,""
37431,"     COLONEL FORSTER--(THE COLONEL OF THE REGIMENT STATIONED AT"
37431,"     MERYTON)."
37431,""
37431,"     MR. WICKHAM--(AN OFFICER IN THE REGIMENT). ""_Endowed with all the"
37431,"     best parts of beauty--a fine countenance, a good figure, and a very"
37431,"     pleasing address. As false and deceitful as he is insinuating._"""
37431,""
37431,"     MR. DENNY--(ANOTHER OFFICER IN THE REGIMENT)."
37431,""
37431,"     HARRIS--(THE BUTLER AT LONGBOURN)."
37431,""
37431,"     MRS. BENNET--(THE WIFE OF MR. BENNET). ""_A woman of mean"
37431,"     understanding, little information, and uncertain temper. When she"
37431,"     was discontented she fancied herself nervous. The business of her"
37431,"     life was to get her daughters married; its solace was visiting and"
37431,"     news._"""
37431,""
37431,"     JANE--(ELDEST DAUGHTER OF MR. AND MRS. BENNET). ""_She united with"
37431,"     great strength of feeling a composure of temper and a uniform"
37431,"     cheerfulness of manner. Her mild and steady candour always pleaded"
37431,"     allowances, and urged the possibility of mistakes._"""
37431,""
37431,"     ELIZABETH--(THEIR SECOND DAUGHTER). ""_Although not so handsome as"
37431,"     Jane, her face was rendered uncommonly intelligent by the beautiful"
37431,"     expression of her dark eyes. She had a lively, playful disposition,"
37431,"     which delighted in anything ridiculous, with more quickness of"
37431,"     observation and less pliancy of temper than her sister. There was a"
37431,"     mixture of sweetness and archness in her manner which made it"
37431,"     difficult for her to affront anybody._"""
37431,""
37431,"     LYDIA--(THEIR YOUNGEST DAUGHTER). ""_A stout, well-grown girl of"
