"gutenberg_id","text"
23218,"THE RED ROOM"
23218,""
23218,"By H. G. Wells"
23218,""
23218,""
23218,""
23218,""
23218,"""I can assure you,"" said I, ""that it will take a very tangible ghost to"
23218,"frighten me."" And I stood up before the fire with my glass in my hand."
23218,""
23218,"""It is your own choosing,"" said the man with the withered arm, and glanced"
23218,"at me askance."
23218,""
23218,"""Eight-and-twenty years,"" said I, ""I have lived, and never a ghost have I"
23218,"seen as yet."""
23218,""
23218,"The old woman sat staring hard into the fire, her pale eyes wide open."
23218,"""Ay,"" she broke in; ""and eight-and-twenty years you have lived and never"
23218,"seen the likes of this house, I reckon. There's a many things to see, when"
23218,"one's still but eight-and-twenty."" She swayed her head slowly from side to"
23218,"side. ""A many things to see and sorrow for."""
23218,""
23218,"I half suspected the old people were trying to enhance the spiritual"
23218,"terrors of their house by their droning insistence. I put down my empty"
23218,"glass on the table and looked about the room, and caught a glimpse of"
23218,"myself, abbreviated and broadened to an impossible sturdiness, in the"
23218,"queer old mirror at the end of the room. ""Well,"" I said, ""if I see"
23218,"anything to-night, I shall be so much the wiser. For I come to the"
23218,"business with an open mind."""
23218,""
23218,"""It's your own choosing,"" said the man with the withered arm once more."
23218,""
23218,"I heard the faint sound of a stick and a shambling step on the flags in"
23218,"the passage outside. The door creaked on its hinges as a second old man"
23218,"entered, more bent, more wrinkled, more aged even than the first. He"
23218,"supported himself by the help of a crutch, his eyes were covered by"
23218,"a shade, and his lower lip, half averted, hung pale and pink from his"
23218,"decaying yellow teeth. He made straight for an armchair on the opposite"
23218,"side of the table, sat down clumsily, and began to cough. The man with"
23218,"the withered hand gave the newcomer a short glance of positive dislike;"
23218,"the old woman took no notice of his arrival, but remained with her eyes"
23218,"fixed steadily on the fire."
23218,""
23218,"""I said--it's your own choosing,"" said the man with the withered hand,"
23218,"when the coughing had ceased for a while."
23218,""
23218,"""It's my own choosing,"" I answered."
23218,""
23218,"The man with the shade became aware of my presence for the first time,"
23218,"and threw his head back for a moment, and sidewise, to see me. I caught"
23218,"a momentary glimpse of his eyes, small and bright and inflamed. Then he"
23218,"began to cough and splutter again."
23218,""
23218,"""Why don't you drink?"" said the man with the withered arm, pushing the"
23218,"beer toward him. The man with the shade poured out a glassful with a"
23218,"shaking hand, that splashed half as much again on the deal table. A"
23218,"monstrous shadow of him crouched upon the wall, and mocked his action"
23218,"as he poured and drank. I must confess I had scarcely expected these"
23218,"grotesque custodians. There is, to my mind, something inhuman in"
23218,"senility, something crouching and atavistic; the human qualities seem"
23218,"to drop from old people insensibly day by day. The three of them made me"
23218,"feel uncomfortable with their gaunt silences, their bent carriage,"
23218,"their evident unfriendliness to me and to one another. And that night,"
23218,"perhaps, I was in the mood for uncomfortable impressions. I resolved to"
23218,"get away from their vague fore-shadowings of the evil things upstairs."
23218,""
23218,"""If,"" said I, ""you will show me to this haunted room of yours, I will"
23218,"make myself comfortable there."""
23218,""
23218,"The old man with the cough jerked his head back so suddenly that it"
23218,"startled me, and shot another glance of his red eyes at me from out of"
23218,"the darkness under the shade, but no one answered me. I waited a minute,"
23218,"glancing from one to the other. The old woman stared like a dead body,"
23218,"glaring into the fire with lack-lustre eyes."
23218,""
23218,"""If,"" I said, a little louder, ""if you will show me to this haunted room"
23218,"of yours, I will relieve you from the task of entertaining me."""
23218,""
23218,"""There's a candle on the slab outside the door,"" said the man with the"
23218,"withered hand, looking at my feet as he addressed me. ""But if you go to"
23218,"the Red Room to-night--"""
23218,""
23218,"""This night of all nights!"" said the old woman, softly."
23218,""
23218,"""--You go alone."""
23218,""
