"gutenberg_id","text"
36,"cover "
36,""
36,""
36,""
36,""
36,"The War of the Worlds"
36,""
36,"by H. G. Wells"
36,""
36,""
36,""
36,""
36,"   ‘But who shall dwell in these worlds if they be inhabited?"
36,"    . . . Are we or they Lords of the World? . . . And"
36,"    how are all things made for man?’"
36,"                    KEPLER (quoted in _The Anatomy of Melancholy_)"
36,""
36,""
36,""
36,""
36,"Contents"
36,""
36,""
36," BOOK ONE.—THE COMING OF THE MARTIANS"
36,""
36," I. THE EVE OF THE WAR."
36," II. THE FALLING STAR."
36," III. ON HORSELL COMMON."
36," IV. THE CYLINDER OPENS."
36," V. THE HEAT-RAY."
36," VI. THE HEAT-RAY IN THE CHOBHAM ROAD."
36," VII. HOW I REACHED HOME."
36," VIII. FRIDAY NIGHT."
36," IX. THE FIGHTING BEGINS."
36," X. IN THE STORM."
36," XI. AT THE WINDOW."
36," XII. WHAT I SAW OF THE DESTRUCTION OF WEYBRIDGE AND SHEPPERTON."
36," XIII. HOW I FELL IN WITH THE CURATE."
36," XIV. IN LONDON."
36," XV. WHAT HAD HAPPENED IN SURREY."
36," XVI. THE EXODUS FROM LONDON."
36," XVII. THE “THUNDER CHILD”."
36,""
36," BOOK TWO.—THE EARTH UNDER THE MARTIANS"
36,""
36," I. UNDER FOOT."
36," II. WHAT WE SAW FROM THE RUINED HOUSE."
36," III. THE DAYS OF IMPRISONMENT."
36," IV. THE DEATH OF THE CURATE."
36," V. THE STILLNESS."
36," VI. THE WORK OF FIFTEEN DAYS."
36," VII. THE MAN ON PUTNEY HILL."
36," VIII. DEAD LONDON."
36," IX. WRECKAGE."
36," X. THE EPILOGUE."
36,""
36,""
36,""
36,""
36,"BOOK ONE"
36,"THE COMING OF THE MARTIANS"
36,""
36,""
36,""
36,""
36,"I."
36,"THE EVE OF THE WAR."
36,""
36,""
36,"No one would have believed in the last years of the nineteenth century"
36,"that this world was being watched keenly and closely by intelligences"
36,"greater than man’s and yet as mortal as his own; that as men busied"
36,"themselves about their various concerns they were scrutinised and"
36,"studied, perhaps almost as narrowly as a man with a microscope might"
36,"scrutinise the transient creatures that swarm and multiply in a drop of"
36,"water. With infinite complacency men went to and fro over this globe"
36,"about their little affairs, serene in their assurance of their empire"
36,"over matter. It is possible that the infusoria under the microscope do"
36,"the same. No one gave a thought to the older worlds of space as sources"
36,"of human danger, or thought of them only to dismiss the idea of life"
36,"upon them as impossible or improbable. It is curious to recall some of"
36,"the mental habits of those departed days. At most terrestrial men"
36,"fancied there might be other men upon Mars, perhaps inferior to"
36,"themselves and ready to welcome a missionary enterprise. Yet across the"
36,"gulf of space, minds that are to our minds as ours are to those of the"
36,"beasts that perish, intellects vast and cool and unsympathetic,"
