"gutenberg_id","text"
121,"Northanger Abbey"
121,""
121,""
121,"by Jane Austen"
121,""
121,"(1803)"
121,""
121,""
121,""
121,""
121,"Contents"
121,""
121,""
121," ADVERTISEMENT BY THE AUTHORESS, TO NORTHANGER ABBEY"
121,""
121," CHAPTER 1"
121," CHAPTER 2"
121," CHAPTER 3"
121," CHAPTER 4"
121," CHAPTER 5"
121," CHAPTER 6"
121," CHAPTER 7"
121," CHAPTER 8"
121," CHAPTER 9"
121," CHAPTER 10"
121," CHAPTER 11"
121," CHAPTER 12"
121," CHAPTER 13"
121," CHAPTER 14"
121," CHAPTER 15"
121," CHAPTER 16"
121," CHAPTER 17"
121," CHAPTER 18"
121," CHAPTER 19"
121," CHAPTER 20"
121," CHAPTER 21"
121," CHAPTER 22"
121," CHAPTER 23"
121," CHAPTER 24"
121," CHAPTER 25"
121," CHAPTER 26"
121," CHAPTER 27"
121," CHAPTER 28"
121," CHAPTER 29"
121," CHAPTER 30"
121," CHAPTER 31"
121,""
121," A NOTE ON THE TEXT"
121,""
121,""
121,""
121,""
121,"ADVERTISEMENT BY THE AUTHORESS, TO NORTHANGER ABBEY"
121,""
121,""
121,"This little work was finished in the year 1803, and intended for"
121,"immediate publication. It was disposed of to a bookseller, it was even"
121,"advertised, and why the business proceeded no farther, the author has"
121,"never been able to learn. That any bookseller should think it"
121,"worth-while to purchase what he did not think it worth-while to publish"
121,"seems extraordinary. But with this, neither the author nor the public"
121,"have any other concern than as some observation is necessary upon those"
121,"parts of the work which thirteen years have made comparatively"
121,"obsolete. The public are entreated to bear in mind that thirteen years"
121,"have passed since it was finished, many more since it was begun, and"
121,"that during that period, places, manners, books, and opinions have"
121,"undergone considerable changes."
121,""
121,""
121,""
121,""
121,"CHAPTER 1"
121,""
121,""
121,"No one who had ever seen Catherine Morland in her infancy would have"
121,"supposed her born to be an heroine. Her situation in life, the"
121,"character of her father and mother, her own person and disposition,"
121,"were all equally against her. Her father was a clergyman, without being"
121,"neglected, or poor, and a very respectable man, though his name was"
121,"Richard—and he had never been handsome. He had a considerable"
121,"independence besides two good livings—and he was not in the least"
121,"addicted to locking up his daughters. Her mother was a woman of useful"
121,"plain sense, with a good temper, and, what is more remarkable, with a"
121,"good constitution. She had three sons before Catherine was born; and"
121,"instead of dying in bringing the latter into the world, as anybody"
121,"might expect, she still lived on—lived to have six children more—to see"
121,"them growing up around her, and to enjoy excellent health herself. A"
121,"family of ten children will be always called a fine family, where there"
121,"are heads and arms and legs enough for the number; but the Morlands had"
121,"little other right to the word, for they were in general very plain,"
121,"and Catherine, for many years of her life, as plain as any. She had a"
121,"thin awkward figure, a sallow skin without colour, dark lank hair, and"
121,"strong features—so much for her person; and not less unpropitious for"
121,"heroism seemed her mind. She was fond of all boys’ plays, and greatly"
121,"preferred cricket not merely to dolls, but to the more heroic"
121,"enjoyments of infancy, nursing a dormouse, feeding a canary-bird, or"
121,"watering a rose-bush. Indeed she had no taste for a garden; and if she"
121,"gathered flowers at all, it was chiefly for the pleasure of mischief—at"
121,"least so it was conjectured from her always preferring those which she"
121,"was forbidden to take. Such were her propensities—her abilities were"
121,"quite as extraordinary. She never could learn or understand anything"
121,"before she was taught; and sometimes not even then, for she was often"
121,"inattentive, and occasionally stupid. Her mother was three months in"
121,"teaching her only to repeat the “Beggar’s Petition”; and after all, her"
121,"next sister, Sally, could say it better than she did. Not that"
121,"Catherine was always stupid—by no means; she learnt the fable of “The"
121,"Hare and Many Friends” as quickly as any girl in England. Her mother"
121,"wished her to learn music; and Catherine was sure she should like it,"
121,"for she was very fond of tinkling the keys of the old forlorn spinnet;"
121,"so, at eight years old she began. She learnt a year, and could not bear"
121,"it; and Mrs. Morland, who did not insist on her daughters being"
121,"accomplished in spite of incapacity or distaste, allowed her to leave"
121,"off. The day which dismissed the music-master was one of the happiest"
121,"of Catherine’s life. Her taste for drawing was not superior; though"
121,"whenever she could obtain the outside of a letter from her mother or"
121,"seize upon any other odd piece of paper, she did what she could in that"
121,"way, by drawing houses and trees, hens and chickens, all very much like"
121,"one another. Writing and accounts she was taught by her father; French"
121,"by her mother: her proficiency in either was not remarkable, and she"
121,"shirked her lessons in both whenever she could. What a strange,"
121,"unaccountable character!—for with all these symptoms of profligacy at"
121,"ten years old, she had neither a bad heart nor a bad temper, was seldom"
121,"stubborn, scarcely ever quarrelsome, and very kind to the little ones,"
121,"with few interruptions of tyranny; she was moreover noisy and wild,"
121,"hated confinement and cleanliness, and loved nothing so well in the"
121,"world as rolling down the green slope at the back of the house."
121,""
121,"Such was Catherine Morland at ten. At fifteen, appearances were"
121,"mending; she began to curl her hair and long for balls; her complexion"
121,"improved, her features were softened by plumpness and colour, her eyes"
121,"gained more animation, and her figure more consequence. Her love of"
121,"dirt gave way to an inclination for finery, and she grew clean as she"
121,"grew smart; she had now the pleasure of sometimes hearing her father"
121,"and mother remark on her personal improvement. “Catherine grows quite a"
121,"good-looking girl—she is almost pretty to-day,” were words which caught"
121,"her ears now and then; and how welcome were the sounds! to look"
121,"_almost_ pretty is an acquisition of higher delight to a girl who has"
121,"been looking plain the first fifteen years of her life than a beauty"
121,"from her cradle can ever receive."
121,""
121,"Mrs. Morland was a very good woman, and wished to see her children"
121,"everything they ought to be; but her time was so much occupied in"
121,"lying-in and teaching the little ones, that her elder daughters were"
121,"inevitably left to shift for themselves; and it was not very wonderful"
121,"that Catherine, who had by nature nothing heroic about her, should"
