"gutenberg_id","text"
3691,"Little Wars"
3691,""
3691,"(A Game for Boys from twelve years of age to one hundred and fifty and"
3691,"for that more intelligent sort of girl who likes boys' games and books)"
3691,""
3691,"With an Appendix on Kriegspiel"
3691,""
3691,""
3691,"By"
3691,""
3691,"H. G. Wells"
3691,""
3691,""
3691,""
3691,""
3691,"CONTENTS"
3691,""
3691,"   I. OF THE LEGENDARY PAST"
3691,"  II. THE BEGINNINGS OF MODERN LITTLE WARFARE"
3691," III. THE RULES--"
3691,"        The Country"
3691,"        The Move"
3691,"        Mobility of the Various Arms"
3691,"        Hand-to-Hand Fighting and Capturing"
3691,"        Varieties of the Battle-Game"
3691,"        Composition of Forces"
3691,"        Size of the Soldiers"
3691,"  IV. THE BATTLE OF HOOK'S FARM"
3691,"   V. EXTENSIONS AND AMPLIFICATIONS OF LITTLE WAR"
3691,"  VI. ENDING WITH A SORT OF CHALLENGE"
3691,""
3691,"APPENDIX--"
3691,"  LITTLE WARS AND KRIEGSPIEL"
3691,""
3691,""
3691,""
3691,""
3691,"I"
3691,""
3691,"OF THE LEGENDARY PAST"
3691,""
3691,""
3691,"""LITTLE WARS"" is the game of kings--for players in an inferior social"
3691,"position. It can be played by boys of every age from twelve to one"
3691,"hundred and fifty--and even later if the limbs remain sufficiently"
3691,"supple--by girls of the better sort, and by a few rare and gifted women."
3691,"This is to be a full History of Little Wars from its recorded and"
3691,"authenticated beginning until the present time, an account of how to"
3691,"make little warfare, and hints of the most priceless sort for the"
3691,"recumbent strategist...."
3691,""
3691,"But first let it be noted in passing that there were prehistoric"
3691,"""Little Wars."" This is no new thing, no crude novelty; but a thing"
3691,"tested by time, ancient and ripe in its essentials for all its perennial"
3691,"freshness--like spring. There was a Someone who fought Little Wars in"
3691,"the days of Queen Anne; a garden Napoleon. His game was inaccurately"
3691,"observed and insufficiently recorded by Laurence Sterne. It is clear"
3691,"that Uncle Toby and Corporal Trim were playing Little Wars on a scale"
3691,"and with an elaboration exceeding even the richness and beauty of the"
3691,"contemporary game. But the curtain is drawn back only to tantalise us."
3691,"It is scarcely conceivable that anywhere now on earth the Shandean Rules"
3691,"remain on record. Perhaps they were never committed to paper...."
3691,""
3691,"And in all ages a certain barbaric warfare has been waged with soldiers"
3691,"of tin and lead and wood, with the weapons of the wild, with the"
3691,"catapult, the elastic circular garter, the peashooter, the rubber ball,"
