"gutenberg_id","text"
12163,"                           THE SLEEPER AWAKES"
12163,""
12163,"              A Revised Edition of ""When the Sleeper Wakes"""
12163,""
12163,"                               H.G. WELLS"
12163,""
12163,"                                  1899"
12163,""
12163,""
12163,""
12163,""
12163,"PREFACE TO THE NEW EDITION"
12163,""
12163,"_When the Sleeper Wakes_, whose title I have now altered to _The Sleeper"
12163,"Awakes_, was first published as a book in 1899 after a serial appearance"
12163,"in the _Graphic_ and one or two American and colonial periodicals. It is"
12163,"one of the most ambitious and least satisfactory of my books, and I have"
12163,"taken the opportunity afforded by this reprinting to make a number of"
12163,"excisions and alterations. Like most of my earlier work, it was written"
12163,"under considerable pressure; there are marks of haste not only in the"
12163,"writing of the latter part, but in the very construction of the story."
12163,"Except for certain streaks of a slovenliness which seems to be an almost"
12163,"unavoidable defect in me, there is little to be ashamed of in the writing"
12163,"of the opening portion; but it will be fairly manifest to the critic that"
12163,"instead of being put aside and thought over through a leisurely"
12163,"interlude, the ill-conceived latter part was pushed to its end. I was at"
12163,"that time overworked, and badly in need of a holiday. In addition to"
12163,"various necessary journalistic tasks, I had in hand another book, _Love"
12163,"and Mr. Lewisham_, which had taken a very much stronger hold upon my"
12163,"affections than this present story. My circumstances demanded that one or"
12163,"other should be finished before I took any rest, and so I wound up the"
12163,"Sleeper sufficiently to make it a marketable work, hoping to be able to"
12163,"revise it before the book printers at any rate got hold of it. But"
12163,"fortune was against me. I came back to England from Italy only to fall"
12163,"dangerously ill, and I still remember the impotent rage and strain of my"
12163,"attempt to put some sort of finish to my story of Mr. Lewisham, with my"
12163,"temperature at a hundred and two. I couldn't endure the thought of"
12163,"leaving that book a fragment. I did afterwards contrive to save it from"
12163,"the consequences of that febrile spurt--_Love and Mr. Lewisham_ is indeed"
12163,"one of my most carefully balanced books--but the Sleeper escaped me."
12163,""
12163,"It is twelve years now since the Sleeper was written, and that young man"
12163,"of thirty-one is already too remote for me to attempt any very drastic"
12163,"reconstruction of his work. I have played now merely the part of an"
12163,"editorial elder brother: cut out relentlessly a number of long tiresome"
12163,"passages that showed all too plainly the fagged, toiling brain, the heavy"
12163,"sluggish _driven_ pen, and straightened out certain indecisions at the"
12163,"end. Except for that, I have done no more than hack here and there at"
12163,"clumsy phrases and repetitions. The worst thing in the earlier version,"
12163,"and the thing that rankled most in my mind, was the treatment of the"
12163,"relations of Helen Wotton and Graham. Haste in art is almost always"
12163,"vulgarisation, and I slipped into the obvious vulgarity of making what"
12163,"the newspaper syndicates call a ""love interest"" out of Helen. There was"
12163,"even a clumsy intimation that instead of going up in the flying-machine"
12163,"to fight, Graham might have given in to Ostrog, and married Helen. I have"
12163,"now removed the suggestion of these uncanny connubialities. Not the"
