"gutenberg_id","text"
42078,"[Transcriber's Note: letters that were superscripted in the original are"
42078,"surrounded by brackets and preceded by a caret ^.]"
42078,""
42078,""
42078,""
42078,"_JANE AUSTEN'S WORKS._"
42078,""
42078,""
42078,"    SENSE AND SENSIBILITY                    2 vols."
42078,"    PRIDE AND PREJUDICE                      2 vols."
42078,"    MANSFIELD PARK                           2 vols."
42078,"    EMMA                                     2 vols."
42078,"    NORTHANGER ABBEY                         1 vol."
42078,"    PERSUASION                               1 vol."
42078,"    LADY SUSAN--THE WATSONS WITH A MEMOIR    1 vol."
42078,"    LETTERS                                  1 vol."
42078,""
42078,"[Illustration: J. Austen"
42078,""
42078,"_From a Painting in the possession of the Rev. Morland Rice, of"
42078,"Bramber._]"
42078,""
42078,""
42078,""
42078,""
42078,"THE LETTERS"
42078,""
42078,"OF"
42078,""
42078,"JANE AUSTEN"
42078,""
42078,"_Selected from the Compilation of her Great Nephew_"
42078,""
42078,"_EDWARD, LORD BRADBOURNE_"
42078,""
42078,"BY SARAH CHAUNCEY WOOLSEY"
42078,""
42078,""
42078,"    BOSTON"
42078,"    LITTLE, BROWN, AND COMPANY"
42078,"    1908"
42078,""
42078,""
42078,"[Transcriber's Note: While the title page gives credit to Lord"
42078,"Bradbourne, the actual title of Edward was Lord Brabourne.]"
42078,""
42078,""
42078,""
42078,""
42078,"    _Copyright, 1892_,"
42078,"    BY ROBERTS BROTHERS."
42078,""
42078,""
42078,"    Printers"
42078,"    S. J. PARKHILL & CO., BOSTON, U. S. A."
42078,""
42078,""
42078,""
42078,""
42078,"PREFACE."
42078,""
42078,""
42078,"THE recent cult for Miss Austen, which has resulted in no less than ten"
42078,"new editions of her novels within a decade and three memoirs by"
42078,"different hands within as many years, have made the facts of her life"
42078,"familiar to most readers. It was a short life, and an uneventful one as"
42078,"viewed from the standpoint of our modern times, when steam and"
42078,"electricity have linked together the ends of the earth, and the very air"
42078,"seems teeming with news, agitations, discussions. We have barely time to"
42078,"recover our breath between post and post; and the morning paper with its"
42078,"statements of disaster and its hints of still greater evils to be, is"
42078,"scarcely out-lived, when, lo! in comes the evening issue, contradicting"
42078,"the news of the morning, to be sure, but full of omens and auguries of"
42078,"its own to strew our pillows with the seed of wakefulness."
42078,""
42078,"To us, publications come hot and hot from the press. Telegraphic wires"
